,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
35,136,112,113,97,109,0.30302244424819946,0.1831326186656952,0.060102611780166626,0.0361420214176178,0.033417556434869766
36,129,105,50,123,114,0.1443484127521515,0.14280997216701508,0.08110953867435455,0.06193889304995537,0.05795040726661682
37,184,171,4,52,21,0.662556529045105,0.05129483342170715,0.050068449229002,0.03698895499110222,0.032775286585092545
38,184,171,4,52,21,0.662556529045105,0.05129483342170715,0.050068449229002,0.03698895499110222,0.032775286585092545
39,184,21,171,61,52,0.4554418921470642,0.19801053404808044,0.05059245973825455,0.04926023259758949,0.03204836696386337
40,184,21,171,61,52,0.4554418921470642,0.19801053404808044,0.05059245973825455,0.04926023259758949,0.03204836696386337
41,94,44,107,114,27,0.2708224356174469,0.10525299608707428,0.05332247167825699,0.039474692195653915,0.025320440530776978
42,5,8,192,126,170,0.6441247463226318,0.043552812188863754,0.04279685392975807,0.03832288831472397,0.03745521605014801
43,184,21,171,61,52,0.4554418921470642,0.19801053404808044,0.05059245973825455,0.04926023259758949,0.03204836696386337
44,94,44,107,114,27,0.2708224356174469,0.10525299608707428,0.05332247167825699,0.039474692195653915,0.025320440530776978
45,172,57,143,4,41,0.23344027996063232,0.07335861027240753,0.06534291803836823,0.048348963260650635,0.043675702065229416
46,184,21,171,61,52,0.4554418921470642,0.19801053404808044,0.05059245973825455,0.04926023259758949,0.03204836696386337
47,94,44,107,114,27,0.2708224356174469,0.10525299608707428,0.05332247167825699,0.039474692195653915,0.025320440530776978
48,136,64,70,112,93,0.2068474292755127,0.20200780034065247,0.18941780924797058,0.15969571471214294,0.03947097808122635
49,64,70,136,93,109,0.6764498949050903,0.2916480600833893,0.00801406055688858,0.003448511241003871,0.0032075042836368084
50,64,70,136,93,129,0.45705646276474,0.25174659490585327,0.0544404499232769,0.030391400679945946,0.02563360705971718
51,5,8,192,126,170,0.6441247463226318,0.043552812188863754,0.04279685392975807,0.03832288831472397,0.03745521605014801
52,136,112,24,70,97,0.32183948159217834,0.2305992841720581,0.09387384355068207,0.09282691776752472,0.07076088339090347
53,136,112,24,70,97,0.32183948159217834,0.2305992841720581,0.09387384355068207,0.09282691776752472,0.07076088339090347
54,21,61,143,184,62,0.19163508713245392,0.1264229267835617,0.10376596450805664,0.06279022991657257,0.061861325055360794
55,21,61,143,184,62,0.19163508713245392,0.1264229267835617,0.10376596450805664,0.06279022991657257,0.061861325055360794
56,64,70,109,136,108,0.383018434047699,0.3216794431209564,0.0966339036822319,0.07018198817968369,0.0555768720805645
57,24,97,11,66,136,0.5276209115982056,0.46701478958129883,0.0013699058908969164,0.000857542094308883,0.0006441207369789481
58,50,44,129,23,123,0.36348414421081543,0.12118785083293915,0.0933782309293747,0.06870249658823013,0.04232057183980942
59,21,61,143,184,62,0.19163508713245392,0.1264229267835617,0.10376596450805664,0.06279022991657257,0.061861325055360794
60,24,97,11,66,136,0.5276209115982056,0.46701478958129883,0.0013699058908969164,0.000857542094308883,0.0006441207369789481
61,21,61,143,184,62,0.19163508713245392,0.1264229267835617,0.10376596450805664,0.06279022991657257,0.061861325055360794
62,24,97,11,66,136,0.5276209115982056,0.46701478958129883,0.0013699058908969164,0.000857542094308883,0.0006441207369789481
63,109,108,70,136,64,0.17278189957141876,0.13831676542758942,0.13104137778282166,0.10870096832513809,0.10461161285638809
64,136,24,112,97,198,0.4023154377937317,0.2538052797317505,0.23317813873291016,0.05688059329986572,0.012319585308432579
