,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
40,55,80,28,194,91,0.1619618833065033,0.08638454973697662,0.06945069134235382,0.060041237622499466,0.0588604211807251
41,171,184,130,199,170,0.5481036901473999,0.2214905321598053,0.04247857257723808,0.04114731773734093,0.04098319634795189
42,184,90,21,171,133,0.21408963203430176,0.13947999477386475,0.11692489683628082,0.08703110367059708,0.04558989778161049
43,130,13,171,94,184,0.2616373896598816,0.1368195116519928,0.11869873106479645,0.11130955070257187,0.06487606465816498
44,138,52,195,154,152,0.25692152976989746,0.24891729652881622,0.15451517701148987,0.14524392783641815,0.01655484363436699
45,97,24,112,136,167,0.4134085774421692,0.2924979329109192,0.07151993364095688,0.0600186288356781,0.033432748168706894
46,31,18,171,15,152,0.12183620780706406,0.11212047189474106,0.041180841624736786,0.04017570987343788,0.03384196013212204
47,64,136,108,109,70,0.17822417616844177,0.13255031406879425,0.09771007299423218,0.07318608462810516,0.0679457038640976
48,170,90,184,65,31,0.27681219577789307,0.10995657742023468,0.08700855821371078,0.04931297153234482,0.049307338893413544
49,184,171,61,21,62,0.4763258099555969,0.08582174777984619,0.044587329030036926,0.04454870522022247,0.04240142181515694
50,184,21,143,31,171,0.39100292325019836,0.13362739980220795,0.06955040991306305,0.06707613915205002,0.03085516020655632
51,184,4,171,21,52,0.6498057842254639,0.18596622347831726,0.03505077213048935,0.016999399289488792,0.014433187432587147
52,184,7,145,174,171,0.16685864329338074,0.0991135686635971,0.07650353014469147,0.06342476606369019,0.060427285730838776
