,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
26,115,41,133,143,57,0.18364675343036652,0.11752976477146149,0.09053236246109009,0.05297247692942619,0.043054692447185516
27,41,90,21,61,133,0.07691659778356552,0.06588099151849747,0.05614495277404785,0.04898186773061752,0.041152141988277435
28,21,61,184,62,171,0.24333755671977997,0.12102790921926498,0.11243776977062225,0.059245429933071136,0.04925118759274483
29,41,115,133,21,0,0.1259153038263321,0.09831932932138443,0.08822371065616608,0.07102899253368378,0.05589567497372627
30,97,24,136,112,64,0.49503645300865173,0.34754133224487305,0.03809750825166702,0.03136333078145981,0.010738412849605083
31,41,184,13,133,21,0.08973370492458344,0.07212801277637482,0.0657636970281601,0.05211203545331955,0.04869581013917923
32,184,130,92,52,171,0.07065977156162262,0.054609429091215134,0.051398180425167084,0.04666469246149063,0.0460612028837204
33,184,171,133,41,130,0.12070067971944809,0.10519864410161972,0.10334117710590363,0.08618807792663574,0.05524686723947525
34,24,112,136,66,138,0.32011470198631287,0.1703917235136032,0.14668020606040955,0.07576481252908707,0.03688230365514755
35,171,90,170,130,184,0.15899311006069183,0.13494433462619781,0.10999784618616104,0.09351833909749985,0.06591896712779999
36,21,184,41,171,133,0.1818573772907257,0.16673676669597626,0.09867697209119797,0.07165191322565079,0.06997745484113693
37,170,90,184,65,31,0.27681219577789307,0.10995657742023468,0.08700855821371078,0.04931297153234482,0.049307338893413544
38,21,61,62,32,133,0.5004559755325317,0.26597025990486145,0.0676008015871048,0.027499735355377197,0.02241877093911171
39,31,196,184,156,41,0.22852173447608948,0.18225981295108795,0.1297847032546997,0.09926842153072357,0.09037020802497864
40,184,2,52,171,21,0.11814554780721664,0.07942905277013779,0.07720959186553955,0.07486539334058762,0.06186014413833618
41,31,21,184,61,133,0.10235670953989029,0.0936829000711441,0.07999493181705475,0.06879047304391861,0.06567114591598511
42,90,65,184,31,26,0.2309672087430954,0.09628741443157196,0.07795654982328415,0.06799299269914627,0.0642142966389656
43,41,133,57,115,94,0.16125009953975677,0.1382807195186615,0.11284109205007553,0.1082032322883606,0.08501897752285004
44,184,171,4,170,111,0.7733080387115479,0.04937920346856117,0.04738438501954079,0.03423153609037399,0.019229823723435402
45,112,136,198,113,64,0.5026978254318237,0.3904295563697815,0.05173994228243828,0.015785183757543564,0.007537608500570059
46,167,181,195,98,138,0.18475516140460968,0.1074279323220253,0.10167060792446136,0.04145587235689163,0.037507884204387665
47,174,11,136,112,75,0.5352594256401062,0.14044158160686493,0.04791698977351189,0.031700726598501205,0.02212805673480034
48,184,31,171,170,196,0.49482622742652893,0.16653217375278473,0.051643967628479004,0.04722171276807785,0.03489174321293831
49,64,70,9,112,11,0.14493460953235626,0.08793850243091583,0.08659254014492035,0.07165629416704178,0.0669025257229805
50,27,112,93,129,136,0.5277248620986938,0.07496066391468048,0.05007781460881233,0.04633842408657074,0.04336300492286682
51,113,71,32,126,130,0.10472635924816132,0.08091865479946136,0.07788734883069992,0.06125019118189812,0.05909242480993271
52,24,97,112,127,136,0.32151278853416443,0.28473860025405884,0.08057795464992523,0.058258943259716034,0.05058976262807846
53,24,97,11,66,95,0.6632088422775269,0.3031541407108307,0.015472272410988808,0.014395304024219513,0.0007712157093919814
54,11,93,85,24,20,0.5275598764419556,0.11324778944253922,0.09684258699417114,0.04601244628429413,0.033013373613357544
55,184,90,156,65,31,0.2919428050518036,0.13415750861167908,0.1143631562590599,0.06472212821245193,0.0403447151184082
56,90,65,156,133,25,0.3111342787742615,0.2358051836490631,0.05245516821742058,0.038578201085329056,0.034839238971471786
57,171,184,130,90,156,0.5729227066040039,0.18899297714233398,0.06438206136226654,0.026181671768426895,0.025138908997178078
58,65,31,156,196,181,0.1274058222770691,0.11275167763233185,0.09219666570425034,0.070468008518219,0.07007984071969986
59,90,184,171,31,65,0.23896193504333496,0.16619572043418884,0.08378976583480835,0.07392077893018723,0.058999836444854736
60,184,90,156,65,31,0.2919428050518036,0.13415750861167908,0.1143631562590599,0.06472212821245193,0.0403447151184082
61,184,171,31,21,7,0.8438886404037476,0.07400202006101608,0.013757613487541676,0.011436930857598782,0.007701551076024771
62,184,171,130,32,75,0.1616465449333191,0.14295552670955658,0.10983936488628387,0.09402412921190262,0.07322394847869873
63,21,184,171,130,61,0.2789076864719391,0.11780152469873428,0.10577641427516937,0.06398626416921616,0.06374829262495041
64,184,171,45,7,46,0.18171757459640503,0.17577138543128967,0.08936445415019989,0.05501122400164604,0.04372486472129822
65,2,5,57,140,171,0.3216549754142761,0.11432115733623505,0.041890695691108704,0.033994995057582855,0.03341701999306679
66,21,61,41,184,133,0.15706448256969452,0.10835635662078857,0.10029594600200653,0.09119552373886108,0.06993625313043594
67,97,24,112,136,167,0.4134085774421692,0.2924979329109192,0.07151993364095688,0.0600186288356781,0.033432748168706894
68,143,80,138,91,133,0.12262286245822906,0.10508304834365845,0.046084094792604446,0.044040799140930176,0.04156260937452316
69,184,21,61,4,133,0.29416903853416443,0.19881781935691833,0.08260168880224228,0.05372510105371475,0.05320809409022331
70,41,133,184,21,0,0.17258808016777039,0.08921270072460175,0.08234133571386337,0.07930704206228256,0.06013544648885727
71,41,133,184,21,0,0.17258808016777039,0.08921270072460175,0.08234133571386337,0.07930704206228256,0.06013544648885727
72,171,170,130,184,13,0.14712083339691162,0.14610755443572998,0.12404725700616837,0.10777562856674194,0.08284370601177216
73,55,80,28,194,91,0.1619618833065033,0.08638454973697662,0.06945069134235382,0.060041237622499466,0.0588604211807251
