,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
0,136,112,198,24,113,0.4758065342903137,0.4478754997253418,0.04273376613855362,0.008743824437260628,0.005134166218340397
1,136,112,64,198,195,0.41148456931114197,0.36303821206092834,0.03941298648715019,0.033532414585351944,0.033375538885593414
2,20,129,136,11,9,0.24945779144763947,0.1413707733154297,0.05786259099841118,0.05026691034436226,0.04819262772798538
3,24,127,93,85,66,0.11738099902868271,0.10565773397684097,0.09120957553386688,0.08601436764001846,0.07734493166208267
4,41,133,184,21,0,0.17258808016777039,0.08921270072460175,0.08234133571386337,0.07930704206228256,0.06013544648885727
5,0,21,41,184,61,0.18199077248573303,0.12911491096019745,0.07461726665496826,0.06413628160953522,0.05596001818776131
6,156,133,41,21,0,0.13004276156425476,0.1290658861398697,0.10016770660877228,0.09703712165355682,0.07163768261671066
7,21,61,62,184,32,0.2572796940803528,0.18710573017597198,0.09080479294061661,0.07448775321245193,0.07347936183214188
8,90,65,184,31,26,0.2309672087430954,0.09628741443157196,0.07795654982328415,0.06799299269914627,0.0642142966389656
9,21,61,143,184,0,0.20799431204795837,0.19528666138648987,0.08101353049278259,0.06676460802555084,0.06333298236131668
10,41,133,57,115,94,0.16125009953975677,0.1382807195186615,0.11284109205007553,0.1082032322883606,0.08501897752285004
11,174,11,136,112,75,0.5352594256401062,0.14044158160686493,0.04791698977351189,0.031700726598501205,0.02212805673480034
12,112,136,97,24,113,0.39803075790405273,0.1865643560886383,0.15780216455459595,0.06003117561340332,0.043636247515678406
13,2,151,57,67,13,0.7968091368675232,0.04383166506886482,0.027499724179506302,0.009875536896288395,0.007118100766092539
14,112,24,136,66,93,0.41222476959228516,0.21860551834106445,0.1406702697277069,0.07974695414304733,0.048597823828458786
15,112,136,93,64,70,0.2895447015762329,0.221507266163826,0.11491446197032928,0.096572145819664,0.08509722352027893
16,133,21,130,0,31,0.09717584401369095,0.07757861167192459,0.06979066878557205,0.06714161485433578,0.06335268914699554
17,112,136,198,113,64,0.5026978254318237,0.3904295563697815,0.05173994228243828,0.015785183757543564,0.007537608500570059
18,112,136,93,198,129,0.4530561864376068,0.3576030731201172,0.06665600836277008,0.056896425783634186,0.015098892152309418
19,112,136,64,97,198,0.47877341508865356,0.3521950840950012,0.05138372257351875,0.025958672165870667,0.024247359484434128
20,174,109,11,108,84,0.6081371307373047,0.06807642430067062,0.045104894787073135,0.037908393889665604,0.03141992539167404
21,136,24,112,64,97,0.20300588011741638,0.14480075240135193,0.11021548509597778,0.07992686331272125,0.07278795540332794
22,109,108,24,95,84,0.3264256715774536,0.2272464781999588,0.11931542307138443,0.10702101141214371,0.06530656665563583
23,108,109,112,136,93,0.23312485218048096,0.21560248732566833,0.12495368719100952,0.12248047441244125,0.05699273198843002
24,127,136,24,112,64,0.26250728964805603,0.1494314968585968,0.14008788764476776,0.10692662000656128,0.07025185972452164
25,112,136,198,93,113,0.5189093351364136,0.3777252733707428,0.05084748938679695,0.01186071801930666,0.010645503178238869
26,184,171,45,7,46,0.18171757459640503,0.17577138543128967,0.08936445415019989,0.05501122400164604,0.04372486472129822
27,97,24,66,113,54,0.5762244462966919,0.2211364060640335,0.02612849697470665,0.022959236055612564,0.016035698354244232
28,31,196,184,156,41,0.22852173447608948,0.18225981295108795,0.1297847032546997,0.09926842153072357,0.09037020802497864
29,184,2,52,171,21,0.11814554780721664,0.07942905277013779,0.07720959186553955,0.07486539334058762,0.06186014413833618
30,31,196,142,176,7,0.12129052728414536,0.07648901641368866,0.06895658373832703,0.0533585362136364,0.04088921472430229
31,31,90,156,184,21,0.13810260593891144,0.12577399611473083,0.08778505027294159,0.07987220585346222,0.07890303432941437
32,31,21,184,61,133,0.10235670953989029,0.0936829000711441,0.07999493181705475,0.06879047304391861,0.06567114591598511
