,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
45,137,83,82,204,116,0.7805168628692627,0.10371166467666626,0.030452534556388855,0.017723802477121353,0.0145437465980649
46,115,55,80,151,204,0.269975483417511,0.20962806046009064,0.14605899155139923,0.08758844435214996,0.07178021967411041
47,43,115,139,149,104,0.7976421117782593,0.024653498083353043,0.02203710563480854,0.020360182970762253,0.019331874325871468
48,24,97,136,112,11,0.3794615566730499,0.2407699078321457,0.14870727062225342,0.12588484585285187,0.07550109922885895
49,164,43,71,162,140,0.7632974982261658,0.13486647605895996,0.016586031764745712,0.011796274222433567,0.011571775190532207
50,24,112,66,93,97,0.47023358941078186,0.2068677693605423,0.12844160199165344,0.0427548885345459,0.027613554149866104
51,43,151,104,32,75,0.16993151605129242,0.07512497156858444,0.070656418800354,0.04374655336141586,0.03707222267985344
52,195,55,151,115,43,0.17894026637077332,0.10994042456150055,0.10544504970312119,0.10111723095178604,0.09657201170921326
53,55,194,154,91,57,0.2892518639564514,0.09735388308763504,0.08398903161287308,0.07711802423000336,0.05809798091650009
54,55,80,115,151,104,0.1644405573606491,0.16168823838233948,0.13846418261528015,0.07776907831430435,0.06981470435857773
55,138,55,194,91,204,0.32810741662979126,0.17638856172561646,0.10443560779094696,0.08095435798168182,0.07924990355968475
56,22,115,65,144,104,0.3429197669029236,0.10857830196619034,0.09358061850070953,0.08193414658308029,0.04642532393336296
57,24,97,66,11,112,0.7353578805923462,0.22720718383789062,0.029879843816161156,0.005602694116532803,0.0004011928685940802
58,164,151,67,162,204,0.18567968904972076,0.17344430088996887,0.13862234354019165,0.11497895419597626,0.09851568937301636
59,24,97,66,112,11,0.5141041278839111,0.46224936842918396,0.016398493200540543,0.0017755806911736727,0.00141623814124614
60,24,97,95,66,11,0.6501061916351318,0.26872748136520386,0.033361390233039856,0.028312619775533676,0.012553170323371887
61,181,104,43,138,115,0.280657559633255,0.08747263997793198,0.08242157101631165,0.07659649848937988,0.06714832037687302
62,195,138,154,55,43,0.39805692434310913,0.13525272905826569,0.10960450023412704,0.05872587114572525,0.0315609872341156
63,112,136,24,198,97,0.5715722441673279,0.4008336067199707,0.010339200496673584,0.008462931029498577,0.0021992125548422337
