,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
0,184,21,143,31,61,0.3517501950263977,0.15795041620731354,0.07557924836874008,0.05134536698460579,0.035993024706840515
1,184,21,143,31,61,0.3517501950263977,0.15795041620731354,0.07557924836874008,0.05134536698460579,0.035993024706840515
2,11,70,64,109,93,0.28874748945236206,0.24037900567054749,0.20916399359703064,0.06600523740053177,0.056614212691783905
3,112,136,195,113,97,0.24900874495506287,0.24814453721046448,0.1489602029323578,0.052811361849308014,0.05218259245157242
4,112,136,195,113,97,0.24900874495506287,0.24814453721046448,0.1489602029323578,0.052811361849308014,0.05218259245157242
5,112,136,24,66,97,0.5083064436912537,0.16579261422157288,0.0358128696680069,0.03398672491312027,0.02716195583343506
6,117,26,68,95,94,0.12114707380533218,0.08782156556844711,0.08655855804681778,0.056282203644514084,0.0542682521045208
7,112,136,195,113,97,0.24900874495506287,0.24814453721046448,0.1489602029323578,0.052811361849308014,0.05218259245157242
8,112,136,24,66,97,0.5083064436912537,0.16579261422157288,0.0358128696680069,0.03398672491312027,0.02716195583343506
9,112,136,195,113,97,0.24900874495506287,0.24814453721046448,0.1489602029323578,0.052811361849308014,0.05218259245157242
10,112,136,24,66,97,0.5083064436912537,0.16579261422157288,0.0358128696680069,0.03398672491312027,0.02716195583343506
11,64,70,136,112,97,0.6607106924057007,0.1233556866645813,0.060159601271152496,0.04745080694556236,0.020677153021097183
12,64,70,136,112,51,0.7847207188606262,0.17140933871269226,0.011962968856096268,0.006734656635671854,0.004816195461899042
13,136,112,198,97,24,0.4274008274078369,0.4091375470161438,0.05855352804064751,0.0216958187520504,0.01731519214808941
14,64,112,136,70,97,0.48941922187805176,0.10944189131259918,0.10000176727771759,0.07164989411830902,0.06747223436832428
15,117,26,68,95,94,0.12114707380533218,0.08782156556844711,0.08655855804681778,0.056282203644514084,0.0542682521045208
16,184,171,61,21,62,0.4763258099555969,0.08582174777984619,0.044587329030036926,0.04454870522022247,0.04240142181515694
17,184,171,61,21,62,0.4763258099555969,0.08582174777984619,0.044587329030036926,0.04454870522022247,0.04240142181515694
18,112,97,24,136,64,0.20171645283699036,0.19004330039024353,0.16832420229911804,0.16804102063179016,0.06959442049264908
19,112,97,24,136,64,0.20171645283699036,0.19004330039024353,0.16832420229911804,0.16804102063179016,0.06959442049264908
20,24,112,136,97,66,0.35280829668045044,0.1590445339679718,0.0944223403930664,0.08766940981149673,0.05913591384887695
21,5,99,49,95,29,0.34905001521110535,0.035191912204027176,0.0337105318903923,0.03265568986535072,0.03002781793475151
22,112,97,24,136,64,0.20171645283699036,0.19004330039024353,0.16832420229911804,0.16804102063179016,0.06959442049264908
23,24,112,136,97,66,0.35280829668045044,0.1590445339679718,0.0944223403930664,0.08766940981149673,0.05913591384887695
24,112,136,11,24,93,0.45436540246009827,0.23365798592567444,0.16024546325206757,0.05314476042985916,0.0399128757417202
25,112,97,24,136,64,0.20171645283699036,0.19004330039024353,0.16832420229911804,0.16804102063179016,0.06959442049264908
26,24,112,136,97,66,0.35280829668045044,0.1590445339679718,0.0944223403930664,0.08766940981149673,0.05913591384887695
27,97,24,11,66,112,0.4665982723236084,0.2686394453048706,0.04958326742053032,0.04832242801785469,0.04354062303900719
28,46,36,9,88,8,0.2816230058670044,0.13151171803474426,0.1297854632139206,0.06332865357398987,0.03249083086848259
29,24,97,136,112,64,0.2663964331150055,0.2518988251686096,0.18917834758758545,0.17608964443206787,0.027457499876618385
30,5,99,49,95,29,0.34905001521110535,0.035191912204027176,0.0337105318903923,0.03265568986535072,0.03002781793475151
31,11,112,198,20,174,0.5066936016082764,0.08603529632091522,0.05102035403251648,0.04672146588563919,0.040787823498249054
32,11,112,198,20,174,0.5066936016082764,0.08603529632091522,0.05102035403251648,0.04672146588563919,0.040787823498249054
33,167,97,24,105,114,0.3365767002105713,0.11954601854085922,0.09910636395215988,0.08536826074123383,0.0412231907248497
34,167,97,24,105,114,0.3365767002105713,0.11954601854085922,0.09910636395215988,0.08536826074123383,0.0412231907248497
35,18,23,123,99,114,0.6690582633018494,0.057597815990448,0.030517276376485825,0.027067219838500023,0.025440767407417297
36,174,167,11,20,24,0.6321259140968323,0.16500091552734375,0.05176175385713577,0.017935538664460182,0.017030782997608185
37,152,99,49,154,77,0.2700223922729492,0.1131904348731041,0.11086167395114899,0.10379469394683838,0.0807647779583931
38,167,97,24,105,114,0.3365767002105713,0.11954601854085922,0.09910636395215988,0.08536826074123383,0.0412231907248497
39,174,167,11,20,24,0.6321259140968323,0.16500091552734375,0.05176175385713577,0.017935538664460182,0.017030782997608185
40,167,97,24,105,114,0.3365767002105713,0.11954601854085922,0.09910636395215988,0.08536826074123383,0.0412231907248497
41,174,167,11,20,24,0.6321259140968323,0.16500091552734375,0.05176175385713577,0.017935538664460182,0.017030782997608185
42,167,11,97,110,24,0.676463782787323,0.15130314230918884,0.04854855686426163,0.032762061804533005,0.018425915390253067
43,184,4,171,170,52,0.7400652766227722,0.06490600109100342,0.042990792542696,0.038441646844148636,0.02646874263882637
44,2,57,75,119,13,0.2579188048839569,0.2022233009338379,0.08738245069980621,0.05279746651649475,0.04979348182678223
45,152,99,49,154,77,0.2700223922729492,0.1131904348731041,0.11086167395114899,0.10379469394683838,0.0807647779583931
