,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
42,184,4,52,21,199,0.7045886516571045,0.12177658081054688,0.019876016303896904,0.019375713542103767,0.018924731761217117
43,125,7,120,196,184,0.1064327135682106,0.05767097324132919,0.053518544882535934,0.05299058556556702,0.05001989006996155
44,184,75,171,4,132,0.5128891468048096,0.10326389223337173,0.078144870698452,0.04805528745055199,0.03047988750040531
45,184,31,156,90,111,0.3587101101875305,0.14317867159843445,0.09628519415855408,0.07279753684997559,0.06329662352800369
46,149,170,28,176,144,0.13367347419261932,0.11338764429092407,0.10480507463216782,0.08725821226835251,0.0780467689037323
47,184,132,21,61,133,0.40537387132644653,0.24776224792003632,0.0956074595451355,0.04882232844829559,0.025965776294469833
48,36,124,175,152,34,0.23136985301971436,0.1538590043783188,0.14514538645744324,0.10847599804401398,0.08224041759967804
49,41,133,0,184,89,0.40199869871139526,0.15749315917491913,0.054162509739398956,0.05095728486776352,0.03492112085223198
50,184,4,111,171,52,0.6220415830612183,0.2817841172218323,0.019129890948534012,0.01689140498638153,0.014690685085952282
51,143,103,142,47,199,0.18182596564292908,0.16488228738307953,0.0464797168970108,0.042485304176807404,0.03800787031650543
52,184,132,171,62,21,0.609361469745636,0.14338073134422302,0.029515545815229416,0.027787188068032265,0.022467175498604774
53,184,62,38,92,187,0.05565255135297775,0.041530508548021317,0.040355563163757324,0.03511284664273262,0.03271497040987015
54,184,171,21,4,130,0.9116393327713013,0.05464380979537964,0.005441221408545971,0.003832414746284485,0.0037783035077154636
55,184,171,132,189,61,0.8521038889884949,0.04438987374305725,0.02617828920483589,0.010678576305508614,0.009250680916011333
56,18,152,15,12,17,0.8539685010910034,0.028040409088134766,0.023394973948597908,0.011147838085889816,0.007952937856316566
57,171,184,90,156,130,0.43025103211402893,0.21484360098838806,0.12064460664987564,0.042880941182374954,0.039058513939380646
58,184,171,21,41,61,0.7189375162124634,0.06240832060575485,0.03262107074260712,0.03251466155052185,0.0252988338470459
59,197,192,170,149,144,0.2329930067062378,0.083743616938591,0.08245458453893661,0.07832649350166321,0.07572105526924133
