,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
21,24,97,112,136,66,0.7560129761695862,0.20660455524921417,0.009655442088842392,0.009287026710808277,0.0069696931168437
22,112,136,64,113,70,0.33862733840942383,0.27356064319610596,0.09121371805667877,0.05308793857693672,0.03841228783130646
23,167,45,46,24,97,0.1597783863544464,0.14304450154304504,0.07767782360315323,0.07726772129535675,0.05780867487192154
24,151,115,130,56,13,0.19959573447704315,0.11373629420995712,0.10434571653604507,0.09923379123210907,0.08144344389438629
25,112,136,113,64,195,0.31582027673721313,0.24128182232379913,0.0964919924736023,0.07570767402648926,0.047917433083057404
26,195,138,104,115,43,0.2553233206272125,0.14782585203647614,0.08142329007387161,0.0785452201962471,0.0637490302324295
27,24,112,136,97,66,0.3278605341911316,0.2748873829841614,0.18084542453289032,0.07459228485822678,0.041465550661087036
28,197,149,121,47,28,0.22855491936206818,0.17649447917938232,0.08824491500854492,0.056774891912937164,0.055073082447052
29,90,47,163,65,128,0.4485960900783539,0.14814889430999756,0.10151956230401993,0.08586569130420685,0.049974605441093445
30,64,70,136,112,152,0.7229865193367004,0.2531900405883789,0.013076474890112877,0.0025434414856135845,0.0012816255912184715
31,195,154,138,4,121,0.2948012948036194,0.1319780796766281,0.07994628697633743,0.05209261178970337,0.04260377213358879
32,128,195,47,25,91,0.10014267265796661,0.09220908582210541,0.07452694326639175,0.05469043180346489,0.05358686298131943
33,112,136,198,113,93,0.4060390591621399,0.3027958273887634,0.10194039344787598,0.04462367296218872,0.04334888607263565
34,115,75,43,91,55,0.15809543430805206,0.08719832450151443,0.08361800014972687,0.07401436567306519,0.07388864457607269
35,47,128,163,161,156,0.3246959149837494,0.16427215933799744,0.13425633311271667,0.05364258214831352,0.050811588764190674
36,136,112,45,24,54,0.20085425674915314,0.1627797782421112,0.13171982765197754,0.08532719314098358,0.05301496386528015
37,181,142,43,141,139,0.1507866531610489,0.125730499625206,0.10721423476934433,0.10342796891927719,0.09196952730417252
38,195,138,120,154,43,0.3434893488883972,0.1154845580458641,0.08498302847146988,0.06322720646858215,0.03079049289226532
39,112,136,113,198,195,0.512890636920929,0.31233519315719604,0.085335873067379,0.0696491226553917,0.002680476289242506
40,164,43,71,162,140,0.7632974982261658,0.13486647605895996,0.016586031764745712,0.011796274222433567,0.011571775190532207
41,97,24,66,112,11,0.5053092241287231,0.45909398794174194,0.022264661267399788,0.004533720202744007,0.0019725984893739223
42,24,66,97,39,127,0.7052589654922485,0.10806107521057129,0.08914356678724289,0.029016444459557533,0.010992325842380524
43,55,80,91,164,28,0.7164064645767212,0.08060820400714874,0.03385714814066887,0.01856614463031292,0.01783883571624756
44,163,47,128,102,121,0.560986340045929,0.26543891429901123,0.09506915509700775,0.018927110359072685,0.013412714004516602
45,112,11,136,24,97,0.3211573660373688,0.23964044451713562,0.16490226984024048,0.07794909179210663,0.05931766703724861
46,112,136,24,97,20,0.6004298329353333,0.2355935126543045,0.08652796596288681,0.019032375887036324,0.012494979426264763
47,24,97,66,95,11,0.7491343021392822,0.21438130736351013,0.01856033131480217,0.007993808947503567,0.006642324384301901
48,55,164,43,204,80,0.42184582352638245,0.22369322180747986,0.13744841516017914,0.030351707711815834,0.029949435964226723
49,43,55,67,91,204,0.2564601004123688,0.2229509800672531,0.053114086389541626,0.04096071049571037,0.039113692939281464
50,43,115,139,149,104,0.7976421117782593,0.024653498083353043,0.02203710563480854,0.020360182970762253,0.019331874325871468
51,181,138,106,57,104,0.2765932083129883,0.24937617778778076,0.11844344437122345,0.06771975755691528,0.04925227165222168
52,181,138,104,43,120,0.7160254716873169,0.10581345856189728,0.027422994375228882,0.020815085619688034,0.020400112494826317
53,136,112,198,97,24,0.4676303267478943,0.40471377968788147,0.06635407358407974,0.029268398880958557,0.014417166821658611
54,24,97,66,95,11,0.7660666704177856,0.2041226178407669,0.0174622293561697,0.0066344039514660835,0.003622144926339388
55,112,136,198,24,97,0.4394371509552002,0.43868309259414673,0.05513148754835129,0.02917901612818241,0.01748775504529476
56,136,112,198,24,127,0.567913830280304,0.4081033170223236,0.012759181670844555,0.005840913858264685,0.0026036242488771677
57,195,138,139,141,154,0.35542428493499756,0.19051891565322876,0.07316312938928604,0.07253099977970123,0.04108738899230957
58,24,112,93,136,97,0.4983907639980316,0.18760636448860168,0.08112110942602158,0.0702032595872879,0.03259547799825668
59,55,204,151,43,80,0.5275525450706482,0.05886847525835037,0.057250283658504486,0.05302329733967781,0.046191103756427765
60,24,97,195,66,11,0.8266401290893555,0.10244085639715195,0.016909204423427582,0.012780876830220222,0.007252264767885208
61,136,113,112,54,8,0.1551373451948166,0.10096155107021332,0.07993794977664948,0.07196743786334991,0.05643507093191147
62,163,47,128,102,157,0.4713580012321472,0.2432941496372223,0.1627521812915802,0.035788193345069885,0.02911960706114769
63,66,24,11,93,95,0.33370667695999146,0.08203024417161942,0.0798412561416626,0.060908686369657516,0.050096143037080765
64,104,55,115,151,195,0.19276058673858643,0.17137376964092255,0.14680613577365875,0.134532630443573,0.07346843928098679
65,154,138,104,152,57,0.5240920782089233,0.15057840943336487,0.07440772652626038,0.04870230332016945,0.04641426354646683
66,112,136,198,64,93,0.5146976709365845,0.39672383666038513,0.027755100280046463,0.015950927510857582,0.01229126937687397
67,24,11,97,66,136,0.8214846849441528,0.05285896733403206,0.029327118769288063,0.02762182429432869,0.013947336003184319
68,47,163,128,65,90,0.18254254758358002,0.15249007940292358,0.14120280742645264,0.08511753380298615,0.06552185863256454
69,24,97,66,11,95,0.6518203020095825,0.1361580640077591,0.08100341260433197,0.052131287753582,0.033352602273225784
70,97,24,93,160,95,0.18983781337738037,0.18348729610443115,0.07455708831548691,0.0660339891910553,0.05759410932660103
71,138,43,104,57,67,0.1813097894191742,0.17691493034362793,0.08670882880687714,0.07329200208187103,0.059021372348070145
72,108,109,84,64,70,0.50882488489151,0.38532117009162903,0.057789843529462814,0.016947967931628227,0.013219064101576805
73,4,142,65,26,38,0.25411510467529297,0.1463954895734787,0.034780681133270264,0.026024702936410904,0.025865355506539345
74,113,64,112,136,150,0.1490212231874466,0.13840433955192566,0.1152634471654892,0.11312202364206314,0.07169216126203537
75,24,112,66,93,97,0.47023358941078186,0.2068677693605423,0.12844160199165344,0.0427548885345459,0.027613554149866104
76,43,151,104,32,75,0.16993151605129242,0.07512497156858444,0.070656418800354,0.04374655336141586,0.03707222267985344
77,24,97,66,112,95,0.4878593385219574,0.413560688495636,0.09562597423791885,0.0009617984178476036,0.0003970192337874323
78,55,80,115,151,104,0.1644405573606491,0.16168823838233948,0.13846418261528015,0.07776907831430435,0.06981470435857773
79,164,43,162,204,194,0.5720691680908203,0.10723423957824707,0.059707917273044586,0.05627620965242386,0.04228563606739044
80,65,22,90,25,128,0.2522750496864319,0.21570971608161926,0.14798887073993683,0.0648859366774559,0.0425841324031353
81,22,115,65,144,104,0.3429197669029236,0.10857830196619034,0.09358061850070953,0.08193414658308029,0.04642532393336296
82,64,70,136,112,97,0.31291893124580383,0.2374671995639801,0.1623963713645935,0.10828664153814316,0.037972092628479004
83,164,55,204,57,71,0.1879260241985321,0.11618199199438095,0.10383591800928116,0.0959666520357132,0.07834383100271225
84,24,97,66,11,112,0.7353578805923462,0.22720718383789062,0.029879843816161156,0.005602694116532803,0.0004011928685940802
85,112,136,24,97,198,0.3892585039138794,0.18336273729801178,0.12842623889446259,0.09784336388111115,0.08256030827760696
86,115,204,162,94,41,0.24059931933879852,0.06799224764108658,0.058369703590869904,0.054992616176605225,0.046198610216379166
87,55,2,151,104,43,0.12672579288482666,0.12520012259483337,0.07730723172426224,0.06723763793706894,0.06500343233346939
88,24,97,66,95,105,0.6645623445510864,0.18968196213245392,0.1026279553771019,0.024080002680420876,0.008768601343035698
89,24,112,136,66,97,0.3406516909599304,0.3292972445487976,0.10122771561145782,0.09830766916275024,0.07809070497751236
90,109,108,70,64,136,0.355776309967041,0.277741402387619,0.10113445669412613,0.0918503999710083,0.02314450778067112
91,65,90,147,47,26,0.4067566394805908,0.35680297017097473,0.048142462968826294,0.023023517802357674,0.021865438669919968
92,90,65,128,170,47,0.20596560835838318,0.1715541034936905,0.1151013970375061,0.11431962251663208,0.08345725387334824
93,151,204,71,164,67,0.24806885421276093,0.1814572513103485,0.14240261912345886,0.0879874974489212,0.0618089959025383
94,16,149,78,158,176,0.7364345788955688,0.2136254757642746,0.010383741930127144,0.00898706540465355,0.008169518783688545
95,24,66,97,11,112,0.8734573125839233,0.059825532138347626,0.03538191691040993,0.013612478971481323,0.004486235789954662
96,24,97,11,66,112,0.608501136302948,0.32172781229019165,0.050861675292253494,0.00798343401402235,0.0032739792950451374
97,138,154,195,152,104,0.3866725265979767,0.2886306643486023,0.21206970512866974,0.014863232150673866,0.008799162693321705
98,25,65,132,148,31,0.21894235908985138,0.08007099479436874,0.06051812693476677,0.054712869226932526,0.05189024284482002
99,115,151,104,43,204,0.22318652272224426,0.1811816394329071,0.11573214828968048,0.08145070821046829,0.05256481096148491
100,164,71,43,204,195,0.41202354431152344,0.12657183408737183,0.07988317310810089,0.06341598927974701,0.046807847917079926
101,109,108,136,70,195,0.21779263019561768,0.17662695050239563,0.11839982122182846,0.06670045852661133,0.06521769613027573
102,195,136,112,64,70,0.2632724642753601,0.1608915627002716,0.09767735004425049,0.0708407610654831,0.07033468782901764
103,195,138,154,104,139,0.8168660402297974,0.05481674522161484,0.052666980773210526,0.010235614143311977,0.008198022842407227
104,195,154,138,152,26,0.5226446390151978,0.17821219563484192,0.06842446327209473,0.04395845904946327,0.012762175872921944
